order_item_id	order_id	order_item_name	order_item_type
11543	1093694	Extra fee for COD	fee
11544	1093694	2% discount	fee
11545	1093694	Amount to Pay at the time of delivery	fee
11546	1093694	Economy	shipping
11547	1093695	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11548	1093695	2% discount	fee
11549	1093695	Economy	shipping
11566	1093697	All Natural Organic Blue Lotus Nymphaea Caerulea Dried Herbal Tea Flower, 13G	line_item
11567	1093697	Extra fee for COD	fee
11568	1093697	2% discount	fee
11569	1093697	Amount to Pay at the time of delivery	fee
11570	1093697	Economy	shipping
11571	1093698	Discreet 1080P HD Body Camera for Covert Surveillance with IR Night Vision	line_item
11572	1093698	Extra fee for COD	fee
11573	1093698	2% discount	fee
11574	1093698	Amount to Pay at the time of delivery	fee
11575	1093698	Economy	shipping
11583	1093701	Polaroid PoGo CZA-10011B Zink Instant Thermal Printer: Print Memories On-the-Go with Borderless 2x3 Photos	line_item
11584	1093701	Economy	shipping
11585	1093716	Lightning Adapter for Headphones, Charging & Data Transfer - 3.5mm AUX, USB OTG Cable	line_item
11586	1093716	2% discount	fee
11587	1093716	Economy	shipping
11588	1093717	Ultimate Glide: 2 Sets Mouse Skates for MM720 Gaming Mouse Feet Replacement for Smoother Gameplay	line_item
11589	1093717	2% discount	fee
11590	1093717	Priority	shipping
11591	1093718	Flawless Coverage: Birthmark, Scar, Acne, and Tattoo Concealing Tape Stickers	line_item
11592	1093718	Extra fee for COD	fee
11593	1093718	Gift wrapper	fee
11594	1093718	2% discount	fee
11595	1093718	Amount to Pay at the time of delivery	fee
11596	1093718	Economy	shipping
11597	1093731	Supreme-Quality BLUE LOTUS, Organically Grown, Hand-Picked Ceylon Nymphaea Caerulea (25g)	line_item
11598	1093731	Tranquil Serenity: Blue Lotus Flowers for Spiritual Awakening and Enhanced Well-being	line_item
11599	1093731	2% discount	fee
11600	1093731	Economy	shipping
11601	1093734	Ultra-Clear HD Body Camera: Capture Every Moment with 1080P Video and IR Night Vision	line_item
11602	1093734	Extra fee for COD	fee
11603	1093734	2% discount	fee
11604	1093734	Amount to Pay at the time of delivery	fee
11605	1093734	Priority	shipping
11611	1093736	Vivid Hues: Enhance Your Lens with Full Color Filters for Captivating Captures	line_item
11612	1093736	Economy	shipping
11613	1093738	Soft Silicone Camera Case for Sony A7 II A7II A7R - Protective Rubber Body Cover	line_item
11614	1093738	Extra fee for COD	fee
11615	1093738	2% discount	fee
11616	1093738	Amount to Pay at the time of delivery	fee
11617	1093738	Economy	shipping
11618	1093740	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea	line_item
11619	1093740	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11620	1093740	Extra fee for COD	fee
11621	1093740	Gift wrapper	fee
11622	1093740	2% discount	fee
11623	1093740	Amount to Pay at the time of delivery	fee
11624	1093740	Priority	shipping
11625	1093746	PC Case Dust Filter: 30cm x 100cm Mesh Cover for Cooler Fans and Chassis Dust Protection	line_item
11626	1093746	Shipping	shipping
11627	1093800	Single Supply Audio Filter Board: High/Low Pass, 2.1 Channel, 10-24V for Audio Projects	line_item
11628	1093800	2% discount	fee
11629	1093800	Economy	shipping
11630	1093803	Advanced Aladdin FTMO PASS Challenge EA - Expert Forex MT4 Advisor with Minimal Drawdown	line_item
11631	1093803	2% discount	fee
11632	1093803	Priority	shipping
11636	1093823	Fragrant Osmanthus Flowers: Premium Dried Edible Tea for Aroma and Wellness	line_item
11637	1093823	2% discount	fee
11638	1093823	Priority	shipping
11639	1093840	Purple Sweet Potato Powder: Organic, Natural Help to Lower & Regulate Blood Pressure	line_item
11640	1093840	Extra fee for COD	fee
11641	1093840	2% discount	fee
11642	1093840	Amount to Pay at the time of delivery	fee
11643	1093840	Economy	shipping
11652	1093847	Advanced Corn Removal Gel: Powerful Treatment for Hard Skin and Calluses	line_item
11653	1093847	2% discount	fee
11654	1093847	Priority	shipping
11655	1093848	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11656	1093848	2% discount	fee
11657	1093848	Economy	shipping
11658	1093975	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11659	1093975	Priority	shipping
11666	1093976	Smart Home Automation: LAN Ethernet 2 Way Relay Board with TCP/UDP Control and Web Server for Remote Switching and Delay Functions	line_item
11667	1093976	2% discount	fee
11668	1093976	Economy	shipping
11669	1093977	Versatile Camera Strap: Round Split Lug Rings for Fuji, Leica, Nikon, Canon SLR (4/10/20/50/100 Pack)	line_item
11670	1093977	2% discount	fee
11671	1093977	Economy	shipping
11675	1093981	Premium Polarizing Horizontal Polarizer Film for Watch Calculator LCD Display Repair (L1B5)	line_item
11676	1093981	2% discount	fee
11677	1093981	Priority	shipping
11678	1093988	Beats Fit Pro True Wireless Noise Cancelling Earbuds in Moon Dune Earth	line_item
11679	1093988	2% discount	fee
11680	1093988	Economy	shipping
11681	1093990	Milia Serum: Eliminate Oil Bumps with Our 30ML Milia Spot Treatment Solution	line_item
11682	1093990	2% discount	fee
11683	1093990	Priority	shipping
11684	1093998	Enrich Your Garden with 50 Sweet Redlove Apple Seeds: Grow Luscious Black Flesh Apples	line_item
11685	1093998	Extra fee for COD	fee
11686	1093998	Amount to Pay at the time of delivery	fee
11687	1093998	Priority	shipping
11688	1093999	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11689	1093999	2% discount	fee
11690	1093999	Priority	shipping
11691	1094003	Fujifilm XT2 XT3 X-T3 Flash Remote PC Sync Terminal Cap + Battery Grip Cover	line_item
11692	1094003	2% discount	fee
11693	1094003	Economy	shipping
11694	1094041	Lenovo HDD Caddy Bay Hard Drive Connector & SATA Cable for L340-15IRH L340-17IRH	line_item
11695	1094041	2% discount	fee
11696	1094041	Economy	shipping
11697	1094112	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11698	1094112	Priority	shipping
11702	1094115	USB 2.0 Sync & Charge Cable for Sony Walkman MP3 Players (NW-A800, NWZ-A816, NWZ-S764BLK, NWZ-E463RED, NWZ-765BT)	line_item
11703	1094115	2% discount	fee
11704	1094115	Economy	shipping
11708	1094116	1080P HD Mini Camera for Discreet Audio and Video Recording in Glasses or Eyewear	line_item
11709	1094116	2% discount	fee
11710	1094116	Economy	shipping
11711	1094117	Invisible Comfort: Wireless Earbud Earpiece with Loopset for Hidden Communication	line_item
11712	1094117	Extra fee for COD	fee
11713	1094117	2% discount	fee
11714	1094117	Amount to Pay at the time of delivery	fee
11715	1094117	Economy	shipping
11721	1094118	Sony NP-BG1 Li-Ion Rechargeable Battery for Digital Cameras - Genuine Original	line_item
11722	1094118	Extra fee for COD	fee
11723	1094118	2% discount	fee
11724	1094118	Amount to Pay at the time of delivery	fee
11725	1094118	Priority	shipping
11726	1094119	High-Fidelity MP3/MP4 Player with 1.8 Inch TFT Color Screen and Noise Reduction for Music Lovers.	line_item
11727	1094119	Gift wrapper	fee
11728	1094119	2% discount	fee
11729	1094119	Priority	shipping
11730	1094131	Effortless Paint Can Lid Opener: 6-Piece Set for Easy Opening of Buckets, Pails, and Barrels	line_item
11731	1094131	2% discount	fee
11732	1094131	Economy	shipping
11736	1094133	Fujifilm XT2 XT3 X-T3 Flash Remote PC Sync Terminal Cap + Battery Grip Cover	line_item
11737	1094133	2% discount	fee
11738	1094133	Economy	shipping
11739	1094134	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11740	1094134	Priority	shipping
11744	1094136	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11745	1094136	Extra fee for COD	fee
11746	1094136	2% discount	fee
11747	1094136	Amount to Pay at the time of delivery	fee
11748	1094136	Economy	shipping
11749	1094137	USB 2.0 Sync & Charge Cable for Sony Walkman MP3 Players (NW-A800, NWZ-A816, NWZ-S764BLK, NWZ-E463RED, NWZ-765BT)	line_item
11750	1094137	2% discount	fee
11751	1094137	Priority	shipping
11757	1094141	Nymphaea Caerulea Extract: Pure Blue Lotus Flower Powder (200:1 Extract, 100g)	line_item
11758	1094141	Organic Blue Lotus Flower Tea - 100g Natural Herbal Ceylon Tea for Relaxation and Calm	line_item
11759	1094141	2% discount	fee
11760	1094141	Economy	shipping
11761	1094141	10%discount	coupon
11774	1094146	Glowpink Watermelon Niacinamide Glass Glow Serum: Achieve Radiant, Glass-Like Skin with this Hydrating and Brightening Serum.	line_item
11775	1094146	2% discount	fee
11776	1094146	Economy	shipping
11777	1094147	Jean Paul Gaultier Le Beau Eau de Parfum Intense: The Intensely Magnetic and Virile Fragrance for Men	line_item
11778	1094147	Priority	shipping
11779	1094148	Luminous Waterproof Motorcycle Handlebar Digital Clock Thermometer Speedometer	line_item
11780	1094148	Extra fee for COD	fee
11781	1094148	2% discount	fee
11782	1094148	Amount to Pay at the time of delivery	fee
11783	1094148	Economy	shipping
11784	1094150	Premium Swiss Lace Net for Wig Making & Closure - 1 Yard (135cm x 92cm) - Choose Your Color - Dark Brown	line_item
11785	1094150	2% discount	fee
11786	1094150	Priority	shipping
11787	1094151	Premium Swiss Lace Net for Wig Making & Closure - 1 Yard (135cm x 92cm) - Choose Your Color - Dark Brown	line_item
11788	1094151	Priority	shipping
11789	1094152	Portable HiFi MP3 Music Player with 1.8-Inch Full Screen for Ultimate Listening Experience	line_item
11790	1094152	2% discount	fee
11791	1094152	Priority	shipping
11792	1094155	Lightning Adapter for Headphones, Charging & Data Transfer - 3.5mm AUX, USB OTG Cable	line_item
11793	1094155	2% discount	fee
11794	1094155	Priority	shipping
11795	1094156	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 1-2	line_item
11796	1094156	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 2-3	line_item
11797	1094156	2% discount	fee
11798	1094156	Economy	shipping
11799	1094157	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 2-3	line_item
11800	1094157	German Ventilating Needle for Lace Wig Making - Sizes 1-1, 1-2, 2-3, 3-4 (Choose Size) - 3-4	line_item
11801	1094157	2% discount	fee
11802	1094157	Economy	shipping
11803	1094158	DJI Mavic Pro Platinum Landing Gear Kits: Replace Worn Feet & Motor Base for Smooth Takeoffs & Landings	line_item
11804	1094158	Extra fee for COD	fee
11805	1094158	2% discount	fee
11806	1094158	Amount to Pay at the time of delivery	fee
11807	1094158	Economy	shipping
11808	1094159	Revitalize Your Hair with IMC Organic Noni Herbal Hair Color Shampoo (Pack of 4) for Instant Black Coverage	line_item
11809	1094159	Extra fee for COD	fee
11810	1094159	Amount to Pay at the time of delivery	fee
11811	1094159	Priority	shipping
11812	1094160	Dell Laptop DC Tip Converter: 5.5x2.1mm Female to 4.5x3.0mm Male Power Adapter	line_item
11813	1094160	2% discount	fee
11814	1094160	Economy	shipping
11817	1094161	Dell Laptop DC Tip Converter: 5.5x2.1mm Female to 4.5x3.0mm Male Power Adapter	line_item
11818	1094161	Economy	shipping
11819	1094162	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11820	1094162	2% discount	fee
11821	1094162	Economy	shipping
11822	1094163	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11823	1094163	2% discount	fee
11824	1094163	Economy	shipping
11825	1094171	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea 5g	line_item
11826	1094171	2% discount	fee
11827	1094171	Economy	shipping
11828	1094172	Blue Lotus Nymphaea Caerulea Dried Flower Herbal Tea, 100% Organic, 6g	line_item
11829	1094172	2% discount	fee
11830	1094172	Economy	shipping
11831	1094173	RGB AV Cable: Enhance Your Gaming Experience with PS2/PS3 Compatibility - Black	line_item
11832	1094173	Gift wrapper	fee
11833	1094173	2% discount	fee
11834	1094173	Priority	shipping
11841	1094183	Heavy-Duty Motorcycle Lift Stand Table for Easy Street Bike Maintenance and Repair	line_item
11842	1094183	Extra fee for COD	fee
11843	1094183	Amount to Pay at the time of delivery	fee
11844	1094183	Priority	shipping
11845	1094184	100W Type-C DC Power Adapter for Fast Charging Laptops (Lenovo, Asus, HP, Acer)	line_item
11846	1094184	2% discount	fee
11847	1094184	Economy	shipping
11848	1094185	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11849	1094185	Priority	shipping
11850	1094186	Advanced Nicotinamide Toothpaste for Brighter, Whiter Teeth & Oral Hygiene	line_item
11851	1094186	Extra fee for COD	fee
11852	1094186	2% discount	fee
11853	1094186	Amount to Pay at the time of delivery	fee
11854	1094186	Priority	shipping
11855	1094187	Enchanting White Angel Trumpet Flower Seeds: Datura Beej for Moonflower Blooms	line_item
11856	1094187	2% discount	fee
11857	1094187	Priority	shipping
11858	1094188	Vivid and Vibrant: Enchanting 30 Red Bayberry Seeds (Myrica Rubra) for an Organic Strawberry Orchard	line_item
11859	1094188	Eco-Friendly Biodegradable Seedling Grow Bags for Sustainable Gardening	line_item
11860	1094188	Extra fee for COD	fee
11861	1094188	2% discount	fee
11862	1094188	Amount to Pay at the time of delivery	fee
11863	1094188	Economy	shipping
11864	1094189	250g Organic Cordyceps Sinensis Dried Mushroom Chinese Tradition	line_item
11865	1094189	Extra fee for COD	fee
11866	1094189	2% discount	fee
11867	1094189	Amount to Pay at the time of delivery	fee
11868	1094189	Economy	shipping
11869	1094190	Sony ILCE-6400 A6100 LCD Backplane Flex Cable for Screen Repair	line_item
11870	1094190	Extra fee for COD	fee
11871	1094190	2% discount	fee
11872	1094190	Amount to Pay at the time of delivery	fee
11873	1094190	Economy	shipping
11874	1094191	Hugo Boss Bottled Intense Eau de Parfum: A Captivating and Masculine Fragrance for Men	line_item
11875	1094191	Gift wrapper	fee
11876	1094191	2% discount	fee
11877	1094191	Priority	shipping
11878	1094192	Sony ILCE-7M3 A7III A7RM3 A7M3 A9 A7R3 LCD Screen Cable Flex for Camera Repair	line_item
11879	1094192	Extra fee for COD	fee
11880	1094192	2% discount	fee
11881	1094192	Amount to Pay at the time of delivery	fee
11882	1094192	Economy	shipping
11889	1094195	Certified Organic Elephant Garlic Bulbs: Heirloom Ceylon Garlic Seeds for Home Gardening (50g)	line_item
11890	1094195	2% discount	fee
11891	1094195	Economy	shipping
11892	1094196	Premium Comfort Earpad and Headband Replacement for Sennheiser HD565, HD600, HD580, HD650 Headphones	line_item
11893	1094196	Extra fee for COD	fee
11894	1094196	2% discount	fee
11895	1094196	Amount to Pay at the time of delivery	fee
11896	1094196	Priority	shipping
11897	1094197	600 Organic Sea Buckthorn Seeds for Abundant Healthy, Hardy Pure Organic Berries	line_item
11898	1094197	Extra fee for COD	fee
11899	1094197	2% discount	fee
11900	1094197	Amount to Pay at the time of delivery	fee
11901	1094197	Economy	shipping
11902	1094198	C-Mount to 23.2mm Ring Adapter for Microscope CCD/CMOS Cameras, Enhancing Connectivity and Imaging Performance	line_item
11903	1094198	2% discount	fee
11904	1094198	Priority	shipping
11905	1094199	Collagen & Glutathione Capsules: Skin Whitening, Lightening, & Anti-Aging Support	line_item
11906	1094199	2% discount	fee
11907	1094199	Economy	shipping
11911	1094201	Ultimate Bed Sheet Grippers - Secure Your Mattress Cover & Keep Sheets in Place	line_item
11912	1094201	2% discount	fee
11913	1094201	Economy	shipping
11917	1094203	C-Mount to 23.2mm Ring Adapter for Microscope CCD/CMOS Cameras, Enhancing Connectivity and Imaging Performance	line_item
11918	1094203	Priority	shipping
11932	1094204	USB 2.0 Sync & Charge Cable for Sony Walkman MP3 Players (NW-A800, NWZ-A816, NWZ-S764BLK, NWZ-E463RED, NWZ-765BT)	line_item
11933	1094204	2% discount	fee
11934	1094204	Economy	shipping
11922	1094205	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11923	1094205	Priority	shipping
11924	1094206	Homemade Pure Herbal Hair Oil for Natural Growth & Hair Fall Control (200ML)	line_item
11925	1094206	2% discount	fee
11926	1094206	Priority	shipping
11927	1094207	Homemade Pure Herbal Hair Oil for Natural Growth & Hair Fall Control (200ML)	line_item
11928	1094207	Extra fee for COD	fee
11929	1094207	2% discount	fee
11930	1094207	Amount to Pay at the time of delivery	fee
11931	1094207	Economy	shipping
11935	1094208	Solderless USB Male to 5 Pin Terminal Adapter Cable for Easy Connection (30cm)	line_item
11936	1094208	2% discount	fee
11937	1094208	Economy	shipping
11941	1094209	Silicone Sheet Mask Cover for Deep Moisturizing and Skin Therapy (Pack of 3)	line_item
11942	1094209	2% discount	fee
11943	1094209	Economy	shipping
11944	1094210	Enrich Your Garden: 400 Organic African Red Eggplant Seeds for Bountiful Heirloom Harvest	line_item
11945	1094210	2% discount	fee
11946	1094210	Economy	shipping
11947	1094211	Enrich Your Garden: 400 Organic African Red Eggplant Seeds for Bountiful Heirloom Harvest	line_item
11948	1094211	2% discount	fee
11949	1094211	Economy	shipping
11950	1094212	Enchanting 16-Bloom Original Flowering Tea: A Symphony of Colors, Flavors, and Health	line_item
11951	1094212	2% discount	fee
11952	1094212	Economy	shipping
11953	1094213	12V/24V Truck Trailer Round Backup Light with 16 LEDs - Alloy & Plastic for Safe Reversing	line_item
11954	1094213	Gift wrapper	fee
11955	1094213	2% discount	fee
11956	1094213	Economy	shipping
11960	1094214	Mielle Rosemary & Mint Scalp Revitalizing & Hair Strengthening Oil	line_item
11961	1094214	2% discount	fee
11962	1094214	Economy	shipping
11963	1094215	Enhanced Connectivity: Dell Latitude 3380 HDD Hard Drive Cable Adapter Connector	line_item
11964	1094215	2% discount	fee
11965	1094215	Economy	shipping
11969	1094216	Carolina Herrera Gold Myrrh Absolute Eau de Parfum, Sensuous and Alluring Fragrance, 3.4 fl.oz (100 ML)	line_item
11970	1094216	2% discount	fee
11971	1094216	Economy	shipping
11972	1094217	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item
11973	1094217	2% discount	fee
11974	1094217	Economy	shipping
11978	1094218	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item
11979	1094218	2% discount	fee
11980	1094218	Economy	shipping
11987	1094219	Achieve Brighter, Even-Toned Skin in 3 Days with This Powerful Whitening Cream for Dark Skin.	line_item
11988	1094219	2% discount	fee
11989	1094219	Priority	shipping
11984	1094220	LGA 2011 Socket Radiator Stent Frame for X299, X99, and X79 CPU Cooling	line_item
11986	1094220	Priority	shipping
11992	1094220	2% discount	fee
11993	1094221	Powerful Skin Birthmark Removal Oil for Lightening Face Hyperpigmentation	line_item
11994	1094221	2% discount	fee
11995	1094221	Priority	shipping
11996	1094224	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
11997	1094224	Priority	shipping
11998	1094225	46mm Universal Male to Male Step Up Adapter Ring Fitter Lens Filter for Camera Accessories	line_item
11999	1094225	2% discount	fee
12000	1094225	Priority	shipping
12004	1094226	ACCSOON Pro Wireless Video Transmission System Stand and Bracket for DJI RS 2/RS 3/RSC 2 Gimbals	line_item
12005	1094226	2% discount	fee
12006	1094226	Priority	shipping
12007	1094234	Premium Replacement Headband Compatible with Beats Solo 3 Wireless Headphones - Matte Silver	line_item
12008	1094234	Extra fee for COD	fee
12009	1094234	2% discount	fee
12010	1094234	Amount to Pay at the time of delivery	fee
12011	1094234	Economy	shipping
12012	1094235	Exceptional Portable 3.5mm Pillow Speaker: Immerse Yourself in Audio Comfort for MP3, MP4, iPod, and Phone	line_item
12013	1094235	Extra fee for COD	fee
12014	1094235	2% discount	fee
12015	1094235	Amount to Pay at the time of delivery	fee
12016	1094235	Economy	shipping
12017	1094237	Laptop DC Tip Converter 5.5 x 2.1mm Female to 7.4mm x 5.0mm Male for HP Dell Chargers	line_item
12018	1094237	2% discount	fee
12019	1094237	Economy	shipping
12020	1094238	Tranquil Serenity: Blue Lotus Flowers for Spiritual Awakening and Enhanced Well-being 10g	line_item
12021	1094238	2% discount	fee
12022	1094238	Economy	shipping
12027	1094242	Organic Blue Lotus Flower Herbal Tea Bags: Lower Blood Sugar Naturally, 5g to 100g - 40g	line_item
12028	1094242	Express Shipping	shipping
12029	1094245	High-Power Day & Night Military Telescope for Zoom, Wildlife Viewing, & Stargazing	line_item
12030	1094245	2% discount	fee
12031	1094245	Economy	shipping
12032	1094248	Essential LCD Flex Cable Ribbon for SONY HDR Video Cameras: HDR-CX220E, HDR-CX290E, HDR-CX390E	line_item
12033	1094248	Gift wrapper	fee
12034	1094248	2% discount	fee
12035	1094248	Priority	shipping
12056	1094249	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item
12057	1094249	Sapphire RX 480/570 Graphics Card: Powerful Performance for Gaming and Creative Workloads	line_item
12058	1094249	Gift wrapper	fee
12059	1094249	2% discount	fee
12060	1094249	Economy	shipping
12061	1094250	SM57 Dynamic Microphone: Unidirectional Vocal Mic for Presentations, Live Performances, & Home Studio Recording	line_item
12062	1094250	2% discount	fee
12063	1094250	Economy	shipping
12094	1094257	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item
12095	1094257	Sapphire RX 480/570 Graphics Card: Powerful Performance for Gaming and Creative Workloads	line_item
12096	1094257	Gift wrapper	fee
12097	1094257	2% discount	fee
12098	1094257	Priority	shipping
12099	1094258	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item
12100	1094258	Sapphire RX 480/570 Graphics Card: Powerful Performance for Gaming and Creative Workloads	line_item
12101	1094258	Gift wrapper	fee
12102	1094258	2% discount	fee
12103	1094258	Economy	shipping
12104	1094259	Laptop LCD Hinge Replacement Set for Acer Nitro 5 AN515-52, AN515-42, AN515-41, AN515-51	line_item
12105	1094259	Gift wrapper	fee
12106	1094259	2% discount	fee
12107	1094259	Priority	shipping
12108	1094260	Premium Polarizing Horizontal Polarizer Film for Watch Calculator LCD Display Repair (L1B5)	line_item
12110	1094260	Priority	shipping
12126	1094260	2% discount	fee
12111	1094261	Boost Laptop Wi-Fi Signal with 22CM Wireless Antenna for IPEX MHF4 NGFF Connectors	line_item
12112	1094261	Priority	shipping
12113	1094262	BORUiT V10 LED Keychain Flashlight: Compact, Rechargeable EDC Light for Everyday Use	line_item
12114	1094262	Extra fee for COD	fee
12115	1094262	2% discount	fee
12116	1094262	Amount to Pay at the time of delivery	fee
12117	1094262	Priority	shipping
12118	1094263	Sapphire Pulse Radeon RX 470 4GB GDDR5 Optimized for Crypto Mining with Elpida Memory	line_item
12119	1094263	Sapphire RX 480/570 Graphics Card: Powerful Performance for Gaming and Creative Workloads	line_item
12120	1094263	Gift wrapper	fee
12121	1094263	2% discount	fee
12122	1094263	Economy	shipping
12123	1094264	Beats Studio Buds True Wireless Noise Cancelling In-Ear Headphones in White	line_item
12124	1094264	2% discount	fee
12125	1094264	Economy	shipping
12127	1094265	Premium Polarizing Horizontal Polarizer Film for Watch Calculator LCD Display Repair (L1B5)	line_item
12128	1094265	2% discount	fee
12129	1094265	Economy	shipping
12134	1094266	Premium Polarizing Horizontal Polarizer Film for Watch Calculator LCD Display Repair (L1B5)	line_item
12135	1094266	Economy	shipping
12136	1094268	BORUiT V10 LED Keychain Flashlight: Compact, Rechargeable EDC Light for Everyday Use	line_item
12137	1094268	Extra fee for COD	fee
12139	1094268	Amount to Pay at the time of delivery	fee
12140	1094268	Economy	shipping
12178	1094268	2% discount	fee
12141	1094269	Razer Hammerhead Pro V2 Analog: In-Ear Gaming and Music Nirvana with Immersive THX Spatial Audio	line_item
12142	1094269	2% discount	fee
12143	1094269	Economy	shipping
12144	1094270	10 Pack Replacement Trackpoint Caps for HP Laptop Keyboards	line_item
12145	1094270	Economy	shipping
12150	1094275	Mystical Dried Blue Lotus Flowers Nymphaea Caerulea: 25g of Pure Organic Herbal Delight	line_item
12151	1094275	2% discount	fee
12152	1094275	Economy	shipping
12153	1094276	Blue Lotus Flower Sun Dried Organic Tea: Experience Tranquility and Clarity with Nymphaea Caerulea 30g	line_item
12154	1094276	Priority	shipping
12155	1094277	Enchanting Peony Seeds: Bring Breathtaking Beauty to Your Garden	line_item
12156	1094277	2% discount	fee
12157	1094277	Economy	shipping
12158	1094278	Enchanting Burberry Goddess Vanilla: A Refillable Eau de Parfum for Opulent Allure	line_item
12159	1094278	Priority	shipping
12160	1094279	Beats Fit Pro True Wireless Noise-Canceling Earbuds with H1 Chip for Enhanced Audio Experience	line_item
12161	1094279	2% discount	fee
12162	1094279	Priority	shipping
12163	1094280	Vitamin C Enriched Acne & Dark Spot Corrector: Revitalize Your Skin with Brightening Radiance	line_item
12164	1094280	Priority	shipping
12165	1094281	100% Organic Batana Oil for Skin & Hair Care - Pure 3.4oz/100ml, Hand-Made in Honduras (2 Bottles)	line_item
12166	1094281	2% discount	fee
12167	1094281	Priority	shipping
12168	1094284	BM-8 Crystal-Clear Hard Plastic LCD Monitor Screen Protector Cover for Nikon D300 & D300S	line_item
12169	1094284	Economy	shipping
12170	1094285	BM-8 Crystal-Clear Hard Plastic LCD Monitor Screen Protector Cover for Nikon D300 & D300S	line_item
12171	1094285	Extra fee for COD	fee
12172	1094285	2% discount	fee
12173	1094285	Amount to Pay at the time of delivery	fee
12174	1094285	Economy	shipping
12175	1094286	Garnier Body Light Complete: Extra Whitening, Hydrating UV Protection Body Serum Lotion	line_item
12176	1094286	2% discount	fee
12177	1094286	Priority	shipping
12179	1094287	Ultra-Soft Silicone Eyeglass Nose Pads for Comfortable & Secure Fit, Anti-Slip for Students and Glasses Wearers.	line_item
12180	1094287	Extra fee for COD	fee
12181	1094287	2% discount	fee
12182	1094287	Amount to Pay at the time of delivery	fee
12183	1094287	Priority	shipping
12184	1094288	Ultra-Soft Silicone Eyeglass Nose Pads for Comfortable & Secure Fit, Anti-Slip for Students and Glasses Wearers.	line_item
12186	1094288	Priority	shipping
12188	1094288	2% discount	fee
12189	1094289	Ultra-Soft Silicone Eyeglass Nose Pads for Comfortable & Secure Fit, Anti-Slip for Students and Glasses Wearers.	line_item
12190	1094289	Extra fee for COD	fee
12191	1094289	Amount to Pay at the time of delivery	fee
12192	1094289	Priority	shipping
12193	1094291	Samsung Galaxy Fit2 SM-R220 Fitness Tracker: Monitor Your Health & Activity	line_item
12194	1094291	Extra fee for COD	fee
12195	1094291	2% discount	fee
12196	1094291	Amount to Pay at the time of delivery	fee
12197	1094291	Priority	shipping
12201	1094292	Organic Blue Lotus Flower (Nymphaea Caerulea): Whole, Dried, Hand-Picked Goodness	line_item
12202	1094292	2% discount	fee
12203	1094292	Economy	shipping
12204	1094293	Ghost Bond XL Classic & Remover Combo for Secure & Removable Lace Wig Application	line_item
12205	1094293	2% discount	fee
12206	1094293	Economy	shipping
12207	1094295	USB 2.0 Sync & Charge Cable for Sony Walkman MP3 Players (NW-A800, NWZ-A816, NWZ-S764BLK, NWZ-E463RED, NWZ-765BT)	line_item
12208	1094295	Extra fee for COD	fee
12209	1094295	2% discount	fee
12210	1094295	Amount to Pay at the time of delivery	fee
12211	1094295	Priority	shipping
12212	1094296	Blue Lotus Nymphaea Caerulea Handpicked Dried Flower for Natural Herbal Tea 5g	line_item
12213	1094296	2% discount	fee
12214	1094296	Economy	shipping
12217	1094297	Fast Wireless Charging Pad for iPhone 14 Pro Max, 13, 12 and Android Phones - 15W Power	line_item
